src,rel,dst,src_label,dst_label,row_id
node:ed3d3c0e-db8e-4f0c-8af0-57fbca9a9e5b,"The hammer dropped from scaffolding height caused slight contact with the carpenter's hand, but no injuries occurred. The severity value for this case is 2.0.",node:da4cb7d1-443c-446f-8abc-bdc847aface0,"""SCAFFOLDER AMIR SHUHZAD""","""CARPENTER""",806
node:11a489b3-aeca-4bc4-a27e-4369a2e81bee,"The work process involved in this incident was Testing. The case occurred on the date of report, 4/12/2de68)(""entity""",node:d6883cac-0b72-4ff4-beee-6e791d1bfa0b,THERMFLUID MEG5 LEAKAGE,TESTING WORK PROCESS,807
node:b9582da1-382e-42af-8ed1-ee3c22f05c21,"Flexi France, Le Trait, Europe.",node:93296371-9128-44d3-97e8-f1dff7322ce4,"""AIR BOIL ESCAPE AND INJURY TO ORGANIZATION'S WORKERS""",SP10 TABLE GALLETS,808
node:b9582da1-382e-42af-8ed1-ee3c22f05c21,"<relation_description>The use of the male staubli connector with a flexible piece secured by a stoch ring led to near miss injury at Flexi France workplace.
<relation_description>The use of the male staubli connector with a flexible piece secured by a stoch ring led to near-miss injury at Flexi France workplace.",node:a6817de8-9de3-461b-81b8-33668f5adbed,"""AIR BOIL ESCAPE AND INJURY TO ORGANIZATION'S WORKERS""",EQUIPMENT USED DURING THE ACTIVITY,809
node:b9582da1-382e-42af-8ed1-ee3c22f05c21,"<relationship_description>The incident involved the use of inappropriate tools leading to near miss injury at Flexi France workplace on 7/7/2017. The severity value for this case is Injury - 1, and First Aid Care was required.",node:0615856b-7256-465c-9bb4-81a3cfd263ed,"""AIR BOIL ESCAPE AND INJURY TO ORGANIZATION'S WORKERS""",NM-07/07/2017-SP10-COUP DE FOUET AVEC LE BOYAU PNEUMATIQUE.,810
node:fac6662f-f467-453c-8693-f92dd5076a5b,"""ORGANIZATION""",node:be369e3c-aa9a-45ca-a271-39e2523e473f,"""TOTAL E&P ANGOLA BLOCK 32""",,811
node:0670ac6e-6dfd-4694-82e6-6c7a6cbdcfa2,"""TOTAL E&P ANGOLA BLOCK 32""",node:c70e785c-0695-4456-ae66-706e1f459e80,"""FABRIMATIAL COMPANY""","""ORGANIZATION""",812
node:c562fb30-62a0-4580-b7ca-0fbac72638c9,"N/A - NOWELDSSEDENTES""<t=""Total Intelex, as the date and time of this case"">>(|>""05:1",node:b30f168d-0463-41be-90ed-1d4911c86ad7,"<""ENTITY""","<""FIRUZABALI COMPANY IN ANGOLA BLOCK 32""",813
node:481c8d1d-9029-4f2f-b465-433ec934cf68,"""Crane OPERATOR'S INJURY DESCRIPTION""",node:5348c6cf-2e64-4ade-aa61-92c1d369e16f,"""TSF TERRITORY""","""RIGHT HAND LACERATION""",814
node:481c8d1d-9029-4f2f-b465-433ec934cf68,SABETTA SITE LOCATION,node:b3ec5a68-3ed7-404c-b34c-c22e957c8066,"""TSF TERRITORY""",LOCATION,815
node:2e67d473-ba50-4de9-a12e-3f41f870db2c,7/16-2018,node:c8827e0b-9e94-44bc-a793-abe7cb808810,EQUIPMENT FAILURE,ORGANIZATION RELATED TO INCIDENT TYPE,816
node:687eddc3-9b05-43aa-b649-f751a84424b7,SUBSEA DIVISION - TUK UK- ABERDEEN (TMOS),node:ad424741-d866-4a6f-a280-85a39bce7e91,UNCONTROLLED WIRE SPOOLING ON BELL PORT FWD MAIN WINCH,TECHNIP MARINE OPERATION SERVICES,817
node:36fb4c06-f14c-41a3-9be4-02a883ce547f,"<entity_name>
FIRST AID CARE",node:e1805a14-1f75-4219-b2d6-f8d2abd8846e,IP'S RIGHT WRIST,ACCIDENT,818
node:e1805a14-1f75-4219-b2d6-f8d2abd8846e,"First Aid Care was administerin(""entity""",node:1fc4a205-beec-4c21-88ff-767b6f4f16ce,ACCIDENT,FIRST AID CARE,819
node:e1805a14-1f75-4219-b2d6-f8d2abd8846e,<IP'S RIGHT WRIST,node:3ad9443e-dfc3-4d58-9b3b-e014a5d6dcb4,ACCIDENT,"""ENTITY""",820
node:4b51e5f8-a3ea-4120-a4ba-3ca291fdde41,"(Accident de la route occurred at workplace, implying a relationship as the person responsible is active and actively involved in Central Institution)",node:22442cda-41b0-440a-875a-b4ea142defac,ACCIDENT DE LA ROUTE,FLEXI FRANCE WORKPLACE,821
node:1b8f1c3d-dffe-4715-afc8-d06b8b566063,"""INVESTIGATION INTO IMPROPER USE OF CONTAINER BECAMED UNSTABLE BY HUISMAN CARRIAGE OPERATOR WAS INITIATETED,CASE IS REPORTED AS A TYPE 2 - NARROWLY TO MLKDECK""",node:b6484f17-b040-411c-8ecd-178772563ad5,"""OCM, CAPTAIN AND CLIENT REPRESENTATIVES WERE INFORMED""","""INCIDENT CLOSURE AND ILLNESS MANAGEMENT PROCESS WAS INITIATETED BY HSEA CHIEF ENGINEER AND CRANE TECHNICIAN TO IDENTIFY POSSIBLE FAULTS WITH THE CRANE""",822
node:00c7b2cf-b9f1-4428-8b4c-7398cad9ea01,"""The IP and co-worker failed to hook their lanyards, which could have prevented the fall.""",node:af420220-07a0-428f-b9a3-9da058df2325,"""IP AND CO-WORKER""","""LANYARDS_NOT_USED""",823
node:00c7b2cf-b9f1-4428-8b4c-7398cad9ea01,"""The IP was holding one end of the plywood with his body facing backward, which could have contributed to losing balance.""",node:33991968-1dfb-4c52-9778-6bb7a14784d5,"""IP AND CO-WORKER""","""BACKWARD_HELD_PLANK""",824
node:00c7b2cf-b9f1-4428-8b4c-7398cad9ea01,"""The plywood was carried horizontally, limiting the IP's vision of the floor and contributing to losing balance.""",node:b74a951a-14cb-45a5-8ad0-69630a188337,"""IP AND CO-WORKER""","""HORIZONTAL_PLANK_CARRYING""",825
node:00c7b2cf-b9f1-4428-8b4c-7398cad9ea01,"""The IP stepped to his right without taking into account the opening on the edge of the soffit formwork, leading to losing balance.""",node:365b4bdf-9902-4e25-8e0e-b7ff4e67438e,"""IP AND CO-WORKER""","""STEPPING_TO_RIGHT_WITHOUT_NOTICE""",826
node:00c7b2cf-b9f1-4428-8b4c-7398cad9ea01,"""The IP failed to avoid the off cut formwork, leading directly to his fall.""",node:e3fddf41-a729-41dd-be91-aecc4c3f05ce,"""IP AND CO-WORKER""","""FAILURE_TO_AVOID_OFF_CUT_FORMWARE""",827
node:00c7b2cf-b9f1-4428-8b4c-7398cad9ea01,"""The IP's method of holding the plywood may have contributed to his loss of balance.""",node:44404e80-46e1-4c0c-b55c-a9e30afdcd01,"""IP AND CO-WORKER""","""FAILURE_TO_HOLD_PLANK_SAFELY""",828
node:00c7b2cf-b9f1-4428-8b4c-7398cad9ea01,"""The IP's limited vision due to carrying the plywood horizontally may have contributed to his loss of balance.""",node:38e5389b-b1bf-4332-83f2-fe5e2ac3a814,"""IP AND CO-WORKER""","""LACK_OF_VISIBILITY""",829
node:00c7b2cf-b9f1-4428-8b4c-7398cad9ea01,"""The failure to use lanyards could have prevented the fall.""",node:46fa9ece-bc64-4d0e-805b-7e75b51c78af,"""IP AND CO-WORKER""","""LACK_OF_SAFETY_EQUIPMENT""",830
node:00c7b2cf-b9f1-4428-8b4c-7398cad9ea01,"""Unknown, Pengerang, Malaysia where they were working on a construction project involving platform access and formwork.""",node:8ce53f59-54dd-49cf-91c2-2de0acd0ebf7,"""IP AND CO-WORKER""","""INCIDENT_LOCATION""",831
node:00c7b2cf-b9f1-4428-8b4c-7398cad9ea01,"""065355C001 - UIO EPCM-KL DEC Reimbursable.""",node:b85c3b47-cc53-4514-b081-956cea87e612,"""IP AND CO-WORKER""","""PROJECT_NAME""",832
node:00c7b2cf-b9f1-4428-8b4c-7398cad9ea01,"""PETRONAS, the client for this case involving construction work in Malaysia.""",node:d3780f97-f7d8-4bcf-b828-c16d295f9090,"""IP AND CO-WORKER""","""CLIENT_NAMED""",833
node:3ef576ac-1fe2-4fe4-a85b-4cb434f0409d,"""strength""",node:73421abb-279c-4628-86e3-f7693d49e730,"""INCIDENT_REPORTED_TO""","""SYNERGI,"" INDICATING THAT SYNERGI IS LIKELY A SYSTEM USED TO RECORD AND MANAGE SUCH INCIDENTS WITHIN THE ORGANIZATION OR INDUSTRY. THIS RELATIONSHIP SUGGESTS AN ORGANIZATIONAL PROCESS FOR REPORTING ACCIDENTS.""",834
node:738a507f-2977-4ab0-8558-c4d93e157ffe,"""strength""",node:c5e3a5a5-37e3-4847-b8e0-c0a262ca9b9e,"""INCIDENT_STATUS""","""CLOSED,"" INDICATING THAT THIS INCIDENT HAS BEEN RESOLVED AND NO LONGER POSES A CURRENT RISK TO THE WORKERS INVOLVED. THIS RELATIONSHIP SUGGESTS AN ORGANIZATIONAL PROCESS FOR CLOSING OUT INCIDENTS ONCE THEY HAVE OCCURRED.""",835
node:ed1b2422-5093-4efd-bd47-4e27497972d4,"""strength""",node:4458ce02-33e4-4c3f-9525-070f3f8d2740,"""CLOSING_DEADLINE""","""10/31/2017,"" INDICATING A TIME-SENSITIVE ASPECT OF THE INCIDENT MANAGEMENT PROCESS, WHERE THERE IS AN EXPECTATION FOR THIS CASE TO BE CLOSED BY 10 OCTOBER. THIS RELATIONSHIP SUGGESTS ORGANIZATIONAL PROCESSES RELATED TO TIMELY RESOLUTION AND FOLLOW-UP ON INCIDENTS.""",836
node:b3a2e1b3-c069-40a8-aa22-2985a988d819,"""strength""",node:23d453e0-e49c-43e9-9562-67890174e09e,"""OPERATING_CENTER""","""REGION ASIA PACIFIC - OUIJV - MALAYSIA, KUALA LUMPUR,"" INDICATING THAT REGION AS A GEO-SPECIFIC ASPECT OF THE INCIDENT MANAGEMENT PROCESS WHERE THIS CASE WAS REPORTED AND MANAGED. THIS RELATIONSHIP SUGGESTS AN ORGANIZATIONAL STRUCTURE FOR REGIONALIZING INCIDENTS WITHIN SYNERGI'S INDUSTRY OR ORGANIZATION.""",837
node:199a702a-4204-4096-be3e-6b61d95e7ff1,"""Guyana Service Base <-> 'mandrel rolling off pallet,'""",node:a472bbc3-bcf0-481c-8414-e8021278e8ac,"""TECHNIPFMC PLC."" <-> ""ASHLEY,""), ( ""RELATION"", ""COMPANY-EMPLOYEE RELATIONSHIP"", ""THE PROFESSIONAL CONNECTION BETWEEN ASHLEY, AN EMPLOYEE OF TECHNIPFMC PLC., AND THE COMPANY ITSELF. THIS INDICATES THAT ASHLEY IS PART OF THE WORKFORCE AT THIS ORGANIZATION."", () ) , ( ""RELATIONSHIP"", ""ASHLEY <-> 'MANDREL ROLLING OFF PALLET,'""","""THE INCIDENT REPORTED BY ASHLEY WHERE A MANDREL ROLLED OFF A PALLET WHILE BEING UNLOADED.""), ( ""RELATION"", ""INCIDENT-REPORT RELATIONSHIP"",""THIS DESCRIBES THE CONNECTION BETWEEN AN INDIVIDUAL'S REPORT OF WORKPLACE SAFETY CONCERNS AND SUBSEQUENT DOCUMENTATION IN COMPANY RECORDS."", () ) , ( ""RELATIONSHIP""",838
node:826497f0-fe24-48c6-879c-f9e7b5acb0c9,The excavator incident involved two workers who were on scaffolding above when the near miss occurred.,node:c8b1dcaf-1beb-40c5-9033-5aefbe6b2ad3,"""NIU_EXCAVATOR_HITTING_SCAFFOLDING""",WORKERS_ON_SCAFFOLDING,839
node:826497f0-fe24-48c6-879c-f9e7b5acb0c9,"The excavator incident occurred at the scaffolding site in Niue, India.",node:c3ff45b8-8435-4525-8d4f-981c7c487a7b,"""NIU_EXCAVATOR_HITTING_SCAFFOLDING""",LOCATION_SCAF_SITE,840
node:826497f0-fe24-48c6-879c-f9e7b5acb0c9,The incident involving the excavator hitting the scaffolding occurred on 4/30/2019.,node:b30224cc-7dfc-407b-900e-08bb7e492064,"""NIU_EXCAVATOR_HITTING_SCAFFOLDING""",DATE_NIU_DATE,841
node:63d5a1b3-80b5-4381-8bd1-4e07fe40fe9e,NIU_DATE,node:ee92c479-9352-45a5-8615-1fa67de606eb,"""HINDUSTAN_PETROL_CORP""",PROJECT_075990C001,842
node:c3ff45b8-8435-4525-8d4f-981c7c487a7b,"The Naphtha Isomerisation Unit project (Project 075990C001) is associated with the scaffolding site in Niue, India.",node:eceefef3-419a-417f-88ca-ce91d88b58e2,LOCATION_SCAF_SITE,"""PROJECT_075990C001""",843
node:eceefef3-419a-417f-88ca-ce91d88b58e2,The Naphtha Isomerisation Unit project for Refinery Modification Project was commissioned by the organization HINDUSTAN PETROLEUM CORPORATION LIMITED.,node:81718669-0d0d-426d-9f39-5d86a53d3ae4,"""PROJECT_075990C001""",ORGANIZATION_HINDUSTAN_PETROL_CORP,844
node:abb1e204-c8c2-444e-a310-066f6a5a9134,"""The case categorization was Basic Organizational, which is related to Management of Change in the workplace"")<|COMPLETE|>(""entity""",node:65bddca6-4166-4452-8577-01b04225bcf0,"""NM-PARQUE INDUSTRIAL DUTRA QUEDA DO FORRO""","""BASIC ORGANIZATIONAL.""",845
node:30bad90d-1452-4bbb-9d14-cefb2eb6b644,"<body_part=""BODY PART - Alhamia PLATE FORROOF CARTRANS EQUIPMENT (Fargo""",node:282e128f-d312-4d2f-b9a8-c179a0189fbd,"""PARQUE INDUSTRIAL DUTRA TIPO DECIDENTE.""",<ENTITY_TYPE>GEO,846
node:bf754cf2-b61b-4479-8efc-786f307234ca,The Winch operator was injured by the cable wire during a lift operation),node:26f5a1e2-6675-43a5-bc51-15bf64671bb6,"""WINCH OPERATOR""","""CABLE WIRE""",847
node:bf754cf2-b61b-4479-8efc-786f307234ca,The Winch operator is an employee of Flexi France who was injured during a cable operation),node:bf01dc68-07a6-4802-a7df-ef93b79553d1,"""WINCH OPERATOR""","""FLEXI FRANCE""",848
node:bf754cf2-b61b-4479-8efc-786f307234ca,"The Winch operator was injured at Flexi France's workplace located in Le Trait, France)",node:fc05f11d-688f-412f-b425-bc5259c53da6,"""WINCH OPERATOR""","""WORKPLACE - LE TRAIT, FRANCE""",849
node:bf754cf2-b61b-4479-8efc-786f307234ca,"On 6th December, 2019 a Winch operator was injured during work activities)",node:3ae37a69-b827-4f1d-b039-62a089f44db7,"""WINCH OPERATOR""","""DATE OF INCIDENT-6/12/2019""",850
node:304ce9c1-2ead-48a9-8e2b-4041f2f52913,"""DATE REPORTED AND COMPLETION DATE OF THE CASE""",node:d3d6624c-4042-4279-b81a-a1d83defcef4,"""3/18/2024""","""6/11/2024""",851
node:9779f9b2-9cb0-48a7-9b37-f44c0e001e45,"<The activity took place at the same level without projecting a specific balsa's retinate to indicate that TechnipFMC PLC.TechnipFMCPLC, AQUA, Flexibras is an organization in Brazil where no injury/approved as TF-2406189.""",node:76c417b3-736e-4365-9716-f65ba6d7b203,"""LOCATION_CODE OF THE INCIDENT""","""BRAZIL WORKPLACE ATTRIBUTES EQUIPMENT.""",852
node:80b54d3e-ac36-403e-a226-32f3cc294141,"""The gas cutter threw the metal sheet, which he was handling at work.""",node:d08d63d5-9429-4cf2-869c-d6fe12829326,"""GAS CUTTER OF VELESSTROYMONTASH LLC AND METAL SHEET (SIZE 1X0.2M)""","""CORPORATE EQUIPMENT/INDIVIDUAL INVOLVEMENT""",853
node:80b54d3e-ac36-403e-a226-32f3cc294141,"""The gas cutter threw the metal sheet, which he was handling at work."".",node:1f4d71f4-c90f-4374-826f-587c6d05c1cf,"""GAS CUTTER OF VELESSTROYMONTASH LLC AND METAL SHEET (SIZE 1X0.2M)""","""CORPORATE EQUIPMENT/INDIVIDUAL INVOLVEMENT CAUSING HEALTH ISSUES""",854
node:143c7527-d6c6-414c-aee1-cdb25f534a09,"""The metal sheet caused injury to the right toe of the gas cutter's foot.""",node:59da1e43-c934-4504-88ec-e99b679e3b21,"""METAL SHEET (SIZE 1X0.2M) AND RIGHT FOOT OF THE RIGHT HAND""","""INJURY/BODY PART INVOLVEMENT""",855
node:779ab09c-d864-462a-9fbc-c6628d966ad0,"""The gas cutter received medical treatment for a fracture in his right toe nail phalanx at the 'SOGAS-Medservis' Medical Center.""",node:755b3524-8cb4-486a-b607-bb820595cf49,"""GAS CUTTER OF VELESSTROYMONTASH LLC AND MEDICAL SERVICES SOGAMS-MEDSERVIS""","""INDIVIDUAL INJURY/HEALTHCARE PROFESSIONAL ASSISTANCE""",856
node:c60acb6b-8ee6-46ce-8c01-a21a9fac0d16,"""The gas cutter's injury was caused by the metal sheet he threw, leading to a visit to 'SOGAS-Medservis.'.""",node:01c7bfa4-1274-460e-ab34-ad2e2b43f774,"""MEDICAL SERVICES SOGAMS-MEDSERVIS AND METAL SHEET (SIZE 1X0.2M)""","""INJURY/EQUIPMENT INCIDENT CAUSING HEALTH ISSUES""",857
node:bc4328ca-4b7c-4730-8819-6209a3594496,"""The gas cutter sought medical treatment at 'SOGAS-Medservis' for an injury sustained during work.""",node:8e1f2c71-b057-4bb2-8b86-5fa3c192637d,"""MEDICAL SERVICES SOGAMS-MEDSERVIS AND GAS CUTTER OF VELESSTROYMONTASH LLC""","""HEALTHCARE PROFESSIONAL/INDIVIDUAL INJURED""",858
node:7ed8137b-eccf-417d-8dd9-fa2568b2eb62,"""The gas cutter's right foot, specifically the toe nail phalanx of his right foot was injured.""",node:c0630977-5a7f-489c-8fec-9056f3a90c92,"""MEDICAL SERVICES SOGAMS-MEDSERVIS AND RIGHT FOOT OF THE RIGHT HAND (OF GAS CUTTER)""","""INDIVIDUAL INJURED/BODY PART AFFECTED""",859
node:b83f0758-071f-460d-ae20-0b094cd9ac92,PERSON,node:9a35d8a9-abe7-4f12-bd96-a12cc1d0e60b,"""GRIMER""","""AG-07 MACHINE""",860
node:4160c08a-f080-473d-876f-2e0f1bd4bd0c,BODY PART/GEO,node:efae0c7a-2cd6-451e-a97a-e6a2b01b7f74,"""MANHOLE""","""REFLECTIVE VEST""",861
node:740520fa-7be1-46c6-b2f7-ad3a449f4442,"""source_entity""",node:f80d3d45-3546-486d-bae2-e3180b13ea0e,POLITRON “S” WELDING MACHINE AND PALLET,<ENTITY_TYPE,862
node:b2354e95-2560-4fe5-8b99-6dbc8b04b80a,The case falls under AURELIA (General Business Unit),node:ec137ab5-76f3-4423-95b4-ad8979ba46d9,"""TECHNICIAN'S INCIDENT REPORTING TO TECHNIPFMC PLC.""","ORGANIZATION-TO-OPERATING CAMPUS CATEGONATION AND LOACTED SEVERITY COLORED V/CLIENT""",863
node:a20674ea-4298-49c0-a2e4-eb71487d69b4,"""Employee felt a sharp pain in his left hip while manually moving the pressure relief valve."")Relationship strength: 4.5 - The employee was directly involved with handling equipment, leading to injury.(""entity""",node:353d514d-8f2c-4f98-bbca-f3e55f0c40c8,"""EMPLOYEE""","""PRESSURE RELIEF VALVE (PRV)""",864
node:af27be3f-dccf-4628-8eb7-0f8385abc90f,"""Employee took ibuprofen after feeling a sharp pain in his left hip.""",node:192a1d1d-e8c6-4e94-82ed-35d4467108df,"""BODY PART IMPACTED""","""EMPLOYEE'S REACTION TO PAIN ON LEFT HIP""",865
node:af27be3f-dccf-4628-8eb7-0f8385abc90f,"""Employee reported back to work the next day with recurring pain in his left hip.""",node:79cc1e60-af29-4a57-bae6-7bb67dca3a07,"""BODY PART IMPACTED""","""EMPLOYEE'S REPORT OF PAIN ON LEFT HIP""",866
node:af27be3f-dccf-4628-8eb7-0f8385abc90f,"""Employee took ibuprofen and reported back to work the next day with recurring pain in his left hip.""",node:9ef1aa68-f186-4bc5-9ef6-55f54c33b193,"""BODY PART IMPACTED""","""EMPLOYEE'S REPORT OF PAIN ON LEFT HIP AND MEDICATION TAKEN""",867
node:af27be3f-dccf-4628-8eb7-0f8385abc90f,"""Employee felt a sharp pain in his left hip while manually moving the pressure relief valve and took ibuprofen.""",node:abc306b8-94c4-4dc0-8069-758e58d57d6f,"""BODY PART IMPACTED""","""EMPLOYEE'S REPORT OF PAIN ON LEFT HIP AND MEDICATION TAKEN, ACTION TO MOVE PRV""",868
node:af27be3f-dccf-4628-8eb7-0f8385abc90f,"""Employee felt a sharp pain in his left hip while manually moving the pressure relief valve and took ibuprofen. Pain went away but returned the next day.""",node:e3ed1779-3ee4-4356-a53e-e551d0151488,"""BODY PART IMPACTED""","""EMPLOYEE'S REPORT OF PAIN ON LEFT HIP AND MEDICATION TAKEN, ACTION TO MOVE PRV AND EFFECTIVENESS""",869
node:af27be3f-dccf-4628-8eb7-0f8385abc90f,"""Employee was injured while manually moving the pressure relief valve and felt a sharp pain in his left hip on July 11, 2022.""""",node:367ca517-c766-4e0d-b28c-477d6dcefa2c,"""BODY PART IMPACTED""","""EMPLOYEE'S REPORT OF PAIN ON LEFT HIP AND MEDICATION TAKEN, ACTION TO MOVE PRV (EQUIPMENT)""",870
node:9cad4873-0701-4886-b3c6-f9b247d523c3,"""Employee felt a sharp pain in his left hip at 30:00.0 on July 11, 2022.""",node:9769edb8-8ef6-4eec-a59d-12efd9058bab,"""INCIDENT DATE AND TIME""","""EMPLOYEE'S ACTION ON LEFT HIP""",871
node:c3e1fe04-e313-4bf5-9896-3e1cf294fb1a,"The accident involving the worker's journey to his home was reported on this specific date and time, which is a very unlikely (2) likelihood of such commuting accidents at workplace by location code VERACRUZ as an FTMC employee suffering injuries or illnesses during his commute.) The operating center for the case falls in traffic routes:0|""FTMC's journey to worker’s home, which was reported on this specific date and time of 59 hours after a GBUU",node:f4bd7f22-3c52-4730-8a57-c37e39b3e6df,"""FTMC JOURNEY""","""DATE AND TIME OF REPORT 059:00.0""",872
node:1286b1e2-1174-4af3-9888-75eef3fe70d0,"""Accident caused by an animal strike with a deer""",node:32b9191d-f3d9-4e18-995d-6de9783678b2,"""COMPANY VEHICLE LD3969 ANIMAL STRIKE""","""2/27/2022 0730""",873
node:32b9191d-f3d9-4e18-995d-6de9783678b2,"""COMPANY VEHICLE LD3969 ANIMAL STRIKE""",node:019b7b26-d3f2-4001-8528-c04004221ce1,"""2/27/2022 0730""","""DATE""",874
node:08e412cd-4f5b-4b67-a21f-16d53b795625,Technipfmc's employees were working on the frac valve when an incident occurred.,node:6a515b57-9fe1-421b-af68-033a1284fadb,TECHNIPFMC PLC,FRAC VALVE,875
node:08e412cd-4f5b-4b67-a21f-16d53b795625,"An employee was rotating the jib crane clipping the cables of an over head crane, leading to a near-miss incident.
The incident involved both cranes, with one employee using a jib crane and another bringing down an over head crane.",node:4b5c886f-f3cb-4035-a8da-ba9730e7e36b,TECHNIPFMC PLC,JIB CRANE AND OVERHEAD CRANE,876
node:08e412cd-4f5b-4b67-a21f-16d53b795625,"An employee was rotating the jib crane clipping the cables of an over head crane, leading to a near-miss incident.
The incident occurred while working on the frac valve, involving both equipment in a near-miss situation.",node:048b2ab1-6d4a-4d06-b367-a883e58cfdd1,TECHNIPFMC PLC,FRAC VALVE AND OVERHEAD CRANE,877
node:08e412cd-4f5b-4b67-a21f-16d53b795625,"""Injury - 2.0
An employee was rotating the jib crane clipping the cables of an over head crane, leading to a near-miss incident.",node:ef3fcfc0-68d7-43ed-be82-871633a66f9c,TECHNIPFMC PLC,FRAC VALVE AND JIB CRANE,878
node:eaabf7e3-db1c-41d3-83bc-f64176379862,"The jib crane was used to bring down a different piece of equipment, likely for maintenance or repair work on the frac valve.",node:bd30eb94-2f3c-417b-a4e0-081711e7c72f,JIB CRANE,OVERHEAD CRANE,879
node:9b0bc1dc-44e2-483d-bbce-728a5f68f28c,"Driver made the turn causing tool to slide off pallet, no one was hurt and property wasn't damaged. The severity of this relationship is Injury - 1 with a likelihood value of Very Likely (5) occurring.",node:88a9fd20-3c5c-4ea6-8266-912b34f625d3,TOOL SLID OFF PALLET,FORKLIFT DRIVER,880
node:9b0bc1dc-44e2-483d-bbce-728a5f68f28c,"Near Miss, as no one was hurt and property wasn't damaged.",node:78524b94-efc1-4891-abcd-3003e8333ef2,TOOL SLID OFF PALLET,INCIDENT TYPE,881
node:9b0bc1dc-44e2-483d-bbce-728a5f68f28c,"The case occurred at Gears Manufacturing, Houston, USA in North America.",node:b3ec5a68-3ed7-404c-b34c-c22e957c8066,TOOL SLID OFF PALLET,LOCATION,882
node:9b0bc1dc-44e2-483d-bbce-728a5f68f28c,"TECHNIPFMC, as TECHNIPFMC is the client involved in this incident. The likelihood of occurrence was Very Likely (5) with a severity value for loss potential being 16.0.",node:6e9f6400-7e6a-442f-ad23-00e361b6d9b2,TOOL SLID OFF PALLET,CLIENT,883
node:d7e90b01-2027-49d9-85f3-43b77fa56950,"<relationship_strength>5)(""entity""",node:b1622c7a-5ca1-4d59-aa84-2a7156f08aa4,"""GREMP S16 CASE - 10/3/2018-CONTRACTOR EXPERIENCED ABRASION TO THE FACE FROM PRESSURE WASHER AT GREMP CAMPUS (GENERATION PARK), HOUSTON, USA.""",<ENTITY_NAME>GREMP CLINIC AND THIRD PARTY MEDICAL SUPPORT,884
node:3ceacaef-abdd-4761-96ca-ec157f68804d,<source_entity>Glasses-INCIDENT RELATED TO FACE ABSCISSION DUE TO PRESSURE WASHER INJURY,node:1928585c-5079-4227-97af-74b37cbb27eb,"""SAFETY GLASSES""","""CONTRACTOR WEARING SAFETY GLASSES-INCIDENT RELATED TO FACE ABSCISSION DUE TO PRESSURE WASHER INJURY AND MISSED BY AUDIBLEMENTIONED BODY PROTECTION""",885
node:0c2d0a68-8ef2-4087-84d5-b5a519422c88,"The accident resulted in damage with severity 1 on Synergi Risk Matrix, categorized as Damage - Less than 100,000 Euros. The likelihood of occurrence is Unlikely (2) and the risk weight or criticality value for this case was determined to be 2.0.)<|COMPLETE|>(""entity""",node:33e36657-7dc7-423d-939e-a66a4c234a56,INCIDENT_TYPE,DAMAGE,886
node:0c2d0a68-8ef2-4087-84d5-b5a519422c88,ACCIDENT,node:bec9b8a0-d101-468b-952e-fd4433628229,INCIDENT_TYPE,"""WATER PIPE_DAMAGED""",887
node:e1805a14-1f75-4219-b2d6-f8d2abd8846e,"PAUL UFORT's vehicle was involved in an accident with the Mazda CX-9 on June 26, 2018 at approximately 5pm.",node:c4a4d1c7-c0f8-4d05-821f-a7133ede3ce8,ACCIDENT,MAZDA CX-9,888
